id,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
1184,157,123,75,754,18000,33508922,Pay It Forward ,95860,23920,2,660,40000000,2000,3000,7.2,1.85,16000
1185,124,104,101,223,787,42071069,Fever Pitch ,36223,1827,1,208,30000000,2005,299,6.2,2.35,0
1186,146,102,65,490,1000,32853640,Drillbit Taylor ,50199,3239,1,101,40000000,2008,613,5.7,2.35,702
1187,303,136,3000,3000,14000,42615685,A Million Ways to Die in the West ,136093,28927,3,416,40000000,2014,9000,6.1,2.35,24000
1188,70,93,85,510,924,32055248,The Shadow ,18723,2711,0,146,25000000,1994,595,6,1.85,0
1189,283,129,335,64,15000,31836745,Extremely Loud & Incredibly Close ,81298,15595,1,341,40000000,2011,467,6.9,2.35,39000
1190,212,107,50,58,293,30993544,Morning Glory ,58871,621,0,156,40000000,2010,117,6.5,2.35,0
1191,98,117,260,441,1000,30981850,Get Rich or Die Tryin' ,35834,3969,0,284,40000000,2005,1000,5,2.35,0
1192,110,116,18,249,2000,30199105,The Art of War ,25346,3753,0,167,40000000,2000,1000,5.7,2.35,470
1193,146,135,0,715,3000,29077547,Rent ,41685,5917,1,754,40000000,2005,1000,7,2.35,3000
1194,100,107,55,294,3000,29374178,Bless the Child ,12093,4565,0,188,40000000,2000,941,5.1,2.35,394
1195,62,90,39,210,607,28535768,The Out-of-Towners ,10446,1335,2,105,40000000,1999,322,5.3,1.85,279
1196,70,99,287,44,10000,27663982,The Island of Dr. Moreau ,26051,10469,2,164,40000000,1996,368,4.4,2.35,0
1197,107,104,0,327,964,27053815,The Musketeer ,12856,2888,0,291,40000000,2001,931,4.7,2.35,299
1198,169,115,56,19000,20000,26814957,The Other Boleyn Girl ,84357,77823,3,252,35000000,2008,19000,6.7,1.85,0
1199,94,119,7,903,18000,25178165,Sweet November ,70292,29484,1,274,40000000,2001,9000,6.7,1.85,8000
1200,190,99,81,135,327,25117498,The Reaping ,37412,960,0,178,40000000,2007,253,5.7,2.35,0
1201,112,112,17000,354,22000,32645,Mean Streets ,67797,23737,0,223,500000,1973,926,7.4,1.85,0
1202,12,128,545,353,783,24332324,Renaissance Man ,13830,3126,1,61,40000000,1994,754,6.1,1.85,680
1203,201,112,118,674,877,36665854,Colombiana ,76498,3432,0,203,40000000,2011,738,6.4,2.35,15000
1204,34,86,7,795,10000,22717758,The Magic Sword: Quest for Camelot ,11156,14275,0,67,40000000,1998,908,6.2,1.85,0
1205,104,108,105,616,22000,22433915,City by the Sea ,21319,34377,1,166,60000000,2002,11000,6.2,2.35,416
1206,55,128,34,685,978,22326247,At First Sight ,11232,3821,1,106,60000000,1999,886,5.9,1.85,0
1207,86,84,33,1000,1000,21176322,Torque ,23747,5039,0,207,40000000,2004,1000,4,2.35,0
1208,50,111,17,889,14000,20300000,City Hall ,16741,17877,2,60,40000000,1996,940,6.2,1.85,309
1209,181,131,719,683,16000,20302961,Showgirls ,49874,18913,0,450,45000000,1995,893,4.6,2.35,0
1210,260,123,0,826,4000,15962471,Marie Antoinette ,79892,7243,1,619,40000000,2006,887,6.4,1.85,0
1211,40,101,58,497,12000,14942422,Kiss of Death ,14226,14008,3,60,40000000,1995,975,5.9,1.85,555
1212,102,102,19,351,13000,14967182,Get Carter ,27305,14463,1,284,40000000,2000,530,5.1,2.35,604
1213,371,114,171,284,6000,18996755,The Impossible ,145270,7099,0,322,45000000,2012,382,7.6,2.35,54000
1214,49,107,124,572,636,14375181,Ishtar ,8692,3374,2,126,51000000,1987,631,4.2,1.85,754
1215,335,87,0,563,13000,20999103,Fantastic Mr. Fox ,139114,24770,0,245,40000000,2009,11000,7.8,1.85,15000
1216,86,103,65,311,11000,14448589,Life or Something Like It ,19364,12566,2,128,40000000,2002,944,5.8,2.35,835
1217,40,99,0,402,782,14358033,Memoirs of an Invisible Man ,17365,2125,2,66,40000000,1992,658,5.9,2.35,630
1218,242,122,0,54,326,33201661,Amélie ,534262,809,0,1314,77000000,2001,326,8.4,2.35,39000
1219,70,91,29,762,976,14018364,New York Minute ,17722,3974,1,111,30000000,2004,799,4.8,1.85,849
1220,135,103,14,624,865,13395939,Alfie ,43442,3639,4,146,60000000,2004,826,6.2,1.85,0
1221,125,107,42,171,875,20113965,Big Miracle ,15231,1702,3,66,40000000,2012,596,6.5,2.35,0
1222,54,106,22,613,2000,13376506,The Deep End of the Ocean ,10413,4327,1,111,40000000,1999,642,6.3,1.85,579
1223,104,101,37,595,2000,13208023,Feardotcom ,17309,4262,1,388,42000000,2002,886,3.3,2.35,612
1224,157,109,80,835,14000,13838130,Cirque du Freak: The Vampire's Assistant ,35990,20503,3,157,40000000,2009,4000,5.9,2.35,0
1225,159,110,118,287,11000,5773519,Victor Frankenstein ,28618,12876,2,91,40000000,2015,1000,6,2.35,11000
1226,78,89,0,500,1000,9652000,Duplex ,46205,3096,0,147,40000000,2003,627,5.8,1.85,0
1227,32,119,5,249,521,7000000,Raise the Titanic ,2933,1883,0,70,36000000,1980,372,4.7,2.35,328
1228,75,83,7,485,2000,10431220,Universal Soldier: The Return ,24216,4024,0,162,24000000,1999,577,4.1,1.85,401
1229,219,108,22,61,12000,10326062,Pandorum ,121432,14127,0,310,33000000,2009,2000,6.8,2.35,10000
1230,83,102,39,259,1000,6114237,Impostor ,19986,2664,4,207,40000000,2001,1000,6.2,1.85,892
1231,53,93,18,443,3000,4835968,Extreme Ops ,4821,4123,0,82,40000000,2002,545,4.5,2.35,158
1232,61,84,8,219,545,4777007,Just Visiting ,15130,1149,3,98,40000000,2001,248,5.8,2.35,565
1233,308,107,0,167,11000,3675072,Sunshine ,190132,11623,0,801,26000000,2007,372,7.3,2.35,15000
1234,70,91,48,39,61,18438149,A Thousand Words ,30842,222,8,93,40000000,2012,46,5.9,2.35,0
1235,41,94,0,379,795,511920,Delgo ,2458,2449,1,26,40000000,2008,754,4.4,1.85,211
1236,224,115,180,87,1000,10640645,The Gunman ,28429,1686,0,110,40000000,2015,535,5.8,2.35,0
1237,66,93,13,173,15000,652526,Alex Rider: Operation Stormbreaker ,20201,15638,3,187,40000000,2006,460,5.1,2.35,823
1238,253,105,154,502,884,80050171,Disturbia ,186982,2288,0,491,20000000,2007,617,6.9,1.85,0
1239,79,107,34,472,11000,7564000,Hackers ,54650,13821,1,223,20000000,1995,922,6.2,2.35,12000
1240,94,101,47,2,499,876671,The Hunting Party ,22010,504,2,90,25000000,2007,3,6.9,2.35,0
1241,77,111,0,385,1000,2869369,The Hudsucker Proxy ,65474,2612,2,211,30000000,1994,970,7.3,1.85,0
1242,106,113,31,483,5000,128978,The Warlords ,22897,6267,2,61,40000000,2007,755,7.1,2.35,0
1243,30,112,44,533,1000,77231,Nomad: The Warrior ,3322,2115,0,32,25000000,2005,580,6,2.35,265
1244,488,126,584,398,11000,4563029,Snowpiercer ,181472,12286,5,514,39200000,2013,557,7,1.85,58000
1245,118,98,295,380,720,50693162,The Crow ,136580,2630,0,545,23000000,1994,581,7.6,1.85,15000
1246,44,159,50,72,218,6498000,Baahubali: The Beginning ,62756,554,1,410,18026148,2015,133,8.4,1.85,21000
1247,214,107,124,100,152,63411478,The Time Traveler's Wife ,114925,568,1,234,39000000,2009,142,7.1,2.35,13000
1248,187,106,357,4000,23000,144512310,The Fast and the Furious ,272227,45327,2,988,38000000,2001,14000,6.7,2.35,14000
1249,370,87,13000,787,940,35287788,Frankenweenie ,73886,4774,0,165,39000000,2012,925,7,1.85,25000
1250,276,119,0,279,2000,25335935,Serenity ,242599,2853,0,1594,40000000,2005,505,8,2.35,14000
1251,76,110,534,511,865,5881504,Against the Ropes ,5917,2972,2,50,39000000,2004,534,5.3,2.35,177
1252,95,125,44,420,593,60000000,Superman III ,49934,2329,1,224,39000000,1983,542,4.9,2.35,0
1253,211,113,88,785,22000,29802761,Grudge Match ,46480,36009,1,115,40000000,2013,13000,6.4,1.85,12000
1254,160,150,610,478,755,626809,Red Cliff ,36894,2172,4,105,553632000,2008,643,7.4,2.35,0
1255,97,108,72,559,982,127214072,Sweet Home Alabama ,83786,4251,1,392,38000000,2002,935,6.1,2.35,0
1256,174,96,126,954,18000,88915214,The Ugly Truth ,163665,22436,2,169,38000000,2009,957,6.5,2.35,9000
1257,23,93,36,275,592,30400000,Sgt. Bilko ,17810,2176,2,73,39000000,1996,516,5.7,2.35,478
1258,103,100,0,1000,12000,85570368,Spy Kids 2: Island of Lost Dreams ,44885,18291,1,107,38000000,2002,2000,5.1,1.85,478
1259,98,118,18,906,1000,75668868,Star Trek: Generations ,60504,6427,0,249,35000000,1994,946,6.6,2.35,0
1260,273,122,0,7,643,6594136,The Grandmaster ,24557,943,1,111,38600000,2013,290,6.5,2.35,13000
1261,279,120,508,1000,21000,58700247,Water for Elephants ,95367,36062,1,260,38000000,2011,11000,6.9,2.35,33000
1262,65,146,278,494,18000,50668906,The Hurricane ,76016,20516,0,265,38000000,1999,584,7.6,1.85,0
1263,98,115,150,789,970,39177215,Enough ,30667,3770,1,234,38000000,2002,919,5.6,2.35,0
1264,116,123,7,692,931,40334024,Heartbreakers ,44168,2912,3,216,35000000,2001,754,6.2,2.35,989
1265,76,94,99,377,598,71038190,Paul Blart: Mall Cop 2 ,23473,3552,1,123,30000000,2015,557,4.4,1.85,8000
1266,106,102,43,280,308,24044532,Angel Eyes ,19686,1440,0,180,38000000,2001,285,5.6,1.85,689
1267,55,98,11,466,854,22770864,Joe Somebody ,8433,2765,1,85,38000000,2001,543,5.5,1.85,168
1268,172,133,2000,541,40000,18653746,The Ninth Gate ,137722,42344,1,638,38000000,1999,903,6.7,2.35,0
1269,47,118,150,182,24000,17305211,Extreme Measures ,14066,24547,0,75,38000000,1996,210,6.1,2.35,352
1270,107,105,65,108,628,16991902,Rock Star ,34592,1265,0,191,57000000,2001,316,6.2,2.35,0
1271,323,109,304,736,940,47536959,Precious ,86955,3277,0,275,10000000,2009,906,7.3,1.85,12000
1272,37,129,0,982,12000,10300000,White Squall ,17859,16237,4,89,38000000,1996,1000,6.6,2.35,911
1273,297,109,0,145,957,13782838,The Thing ,258078,1757,0,911,15000000,1982,163,8.2,2.35,23000
1274,302,127,123,904,14000,41997790,Riddick ,125305,17551,0,343,38000000,2013,924,6.4,2.35,39000
1275,38,118,11,12,37,6482195,Switchback ,9740,74,1,81,37000000,1997,12,6.4,2.35,389
1276,31,110,49,427,1000,623374,Texas Rangers ,4757,2120,2,67,38000000,2001,569,5.2,2.35,474
1277,118,90,27,260,13000,7871693,City of Ember ,52908,15494,0,102,55000000,2008,2000,6.5,2.35,0
1278,546,144,0,15,378,16377274,The Master ,105144,427,31,405,32000000,2012,18,7.1,1.85,27000
1279,86,130,39,534,2000,9589875,The Express ,16673,5162,0,45,40000000,2008,898,7.3,2.35,0
1280,194,112,5,724,17000,34912982,The 5th Wave ,55617,19974,0,266,38000000,2016,1000,5.2,2.35,14000
1281,437,133,0,531,13000,109712885,Creed ,146708,15106,1,362,35000000,2015,597,7.7,2.35,70000
1282,378,150,0,206,10000,92173235,The Town ,280228,14296,7,420,37000000,2010,4000,7.6,2.35,29000
1283,170,110,52,651,10000,41102171,What to Expect When You're Expecting ,57266,13396,12,89,40000000,2012,2000,5.7,2.35,14000
1284,341,96,1000,681,24000,60338891,Burn After Reading ,248468,36093,0,545,37000000,2008,11000,7,1.85,0
1285,139,96,3,35,18000,48006503,Nim's Island ,28109,18178,3,110,37000000,2008,82,6,2.35,0
1286,393,123,2000,471,26000,26903709,Rush ,312629,37206,0,475,38000000,2013,10000,8.1,2.35,83000
1287,224,188,0,272,786,22450975,Magnolia ,241030,1906,1,1437,37000000,1999,625,8,2.35,13000
1288,203,107,0,574,13000,44867349,Cop Out ,75347,14483,2,176,37000000,2010,642,5.6,2.35,0
1289,148,110,11,591,2000,46813366,How to Be Single ,39440,4882,4,83,38000000,2016,756,6.1,2.35,15000
1290,131,113,188,631,11000,72279690,Dolphin Tale ,17948,14209,5,86,37000000,2011,680,6.9,1.85,0
1291,350,122,308,10000,17000,191449475,Twilight ,348007,44060,1,1535,37000000,2008,12000,5.2,2.35,19000
1292,129,116,415,644,18000,71026631,John Q ,98899,20970,1,394,36000000,2002,669,7,1.85,0
1293,40,93,10,405,789,68208190,Blue Streak ,60572,2986,1,144,65000000,1999,744,6.3,1.85,0
1294,289,118,43,651,740,150368971,We're the Millers ,316671,3425,4,301,37000000,2013,707,7,2.35,35000
1295,72,93,84,263,551,50129186,Breakdown ,38399,1874,0,218,36000000,1997,284,6.9,2.35,0
1296,89,121,883,133,180,55500000,Never Say Never Again ,48636,762,3,214,36000000,1983,172,6.2,2.35,0
1297,265,101,38,318,496,50213619,Hot Tub Time Machine ,139184,1272,8,243,36000000,2010,390,6.4,1.85,12000
1298,54,107,188,631,11000,42019483,Dolphin Tale 2 ,6069,13904,0,33,36000000,2014,641,6.4,1.85,0
1299,126,124,287,475,9000,23360779,Reindeer Games ,31113,10838,0,212,34000000,2000,1000,5.7,2.35,852
1300,110,109,473,582,14000,26183197,A Man Apart ,38348,16611,0,135,36000000,2003,919,6.1,2.35,0
1301,138,105,488,13000,15000,20991497,Aloha ,39778,44037,1,172,37000000,2015,14000,5.4,1.85,11000
1302,31,130,0,723,2000,13052741,Ghosts of Mississippi ,8531,3968,0,57,36000000,1996,912,6.7,1.85,591
1303,95,127,96,577,746,14378353,Snow Falling on Cedars ,12375,2393,1,194,36000000,1999,602,6.8,2.35,846
1304,267,114,101,2000,12000,33037754,The Rite ,75864,19904,1,197,37000000,2011,3000,6,2.35,23000
1305,175,106,487,263,685,12339633,Gattaca ,220591,1942,2,641,36000000,1997,485,7.8,2.35,17000
1306,63,95,31,450,944,2954405,Isn't She Great ,1977,2928,0,64,36000000,2000,886,5.3,1.85,133
1307,85,81,16,387,541,30105968,Space Chimps ,8860,2268,0,45,37000000,2008,521,4.5,2.35,279
1308,44,95,0,642,1000,37788228,Head of State ,15046,4537,1,80,35200000,2003,812,5.4,1.85,638
1309,334,108,480,706,14000,277313371,The Hangover ,583341,17623,3,626,35000000,2009,839,7.8,2.35,24000
1310,78,105,25,51,461,2126511,Ip Man 3 ,21912,615,0,45,36000000,2015,79,7.2,2.35,12000
1311,199,95,116,481,45000,205399422,Austin Powers: The Spy Who Shagged Me ,181225,47203,1,784,33000000,1999,645,6.6,2.35,0
1312,186,126,13000,488,920,251188924,Batman ,269033,2725,0,817,35000000,1989,549,7.6,1.85,12000
1313,77,102,596,785,877,1068392,There Be Dragons ,3865,3497,0,53,36000000,2011,794,5.9,2.35,2000
1314,68,121,503,94,808,144731527,Lethal Weapon 3 ,128010,1446,2,136,35000000,1992,277,6.7,2.35,0
1315,261,129,102,624,768,255950375,The Blind Side ,223127,3389,0,420,29000000,2009,734,7.7,1.85,38000
1316,122,88,0,640,2000,112692062,Spy Kids ,84325,4499,0,205,35000000,2001,843,5.4,1.85,0
1317,340,106,91,64,18000,117528646,Horrible Bosses ,353442,18669,5,387,35000000,2011,464,6.9,2.35,31000
1318,493,110,1000,538,13000,171031347,True Grit ,240962,25964,0,724,38000000,2010,12000,7.7,2.35,36000
1319,208,109,64,505,11000,124732962,The Devil Wears Prada ,286178,23923,0,631,35000000,2006,11000,6.8,2.35,0
1320,134,143,338,643,12000,82300000,Star Trek: The Motion Picture ,63330,16007,2,405,35000000,1979,664,6.4,2.35,0
1321,275,120,91,680,4000,134455175,Identity Thief ,97664,5826,2,232,35000000,2013,904,5.7,2.35,17000
1322,120,128,17000,387,22000,79100000,Cape Fear ,127503,24006,0,261,35000000,1991,1000,7.3,2.35,0
1323,144,123,126,1000,18000,81159365,21 ,191470,25661,2,278,35000000,2008,5000,6.8,2.35,0
1324,332,129,0,213,492,110008260,Trainwreck ,94241,1450,1,309,35000000,2015,392,6.3,2.35,25000
1325,104,105,8,278,1000,67962333,Guess Who ,33887,2689,2,160,35000000,2005,358,5.9,1.85,919
1326,116,162,333,362,14000,78651430,The English Patient ,142067,15912,0,457,27000000,1996,1000,7.4,1.85,0
1327,177,138,161,210,18000,64604977,L.A. Confidential ,414219,19129,2,625,35000000,1997,398,8.3,2.35,11000
1328,127,100,31,591,947,63939454,Sky High ,61321,2968,3,217,35000000,2005,742,6.2,2.35,0
1329,83,90,0,945,19000,63826569,In & Out ,32416,23504,0,138,35000000,1997,957,6.3,1.85,0
1330,97,108,79,25,900,60054449,Species ,61018,1715,0,140,35000000,1995,759,5.8,2.35,0
1331,256,101,0,574,40000,26505000,A Nightmare on Elm Street ,149285,42918,1,668,1800000,1984,852,7.5,1.85,10000
1332,225,109,763,311,812,61280963,The Cell ,79877,2474,1,677,33000000,2000,551,6.3,2.35,0
1333,83,132,130,80,29000,56876365,The Man in the Iron Mask ,125219,29265,1,244,35000000,1998,130,6.4,1.85,0
1334,160,123,130,426,826,59699513,Secretariat ,20827,2259,0,136,35000000,2010,638,7.2,2.35,0
1335,191,87,14,691,11000,54132596,TMNT ,53786,16571,0,211,34000000,2007,4000,6.3,2.35,0
1336,74,109,19,568,1000,52277485,Radio ,32370,4231,1,196,35000000,2003,762,6.9,1.85,0
1337,238,109,87,923,15000,55802754,Friends with Benefits ,270228,20956,2,194,35000000,2011,3000,6.6,2.35,41000
1338,177,92,89,190,17000,55291815,Neighbors 2: Sorority Rising ,28041,17860,0,111,35000000,2016,329,6,2.35,0
1339,405,125,102,825,15000,83299761,Saving Mr. Banks ,117719,19809,2,306,35000000,2013,2000,7.5,2.35,39000
1340,61,202,0,318,18000,48169908,Malcolm X ,63923,20143,0,156,33000000,1992,848,7.7,1.85,0
1341,285,134,0,120,529,67523385,This Is 40 ,104005,1050,2,248,35000000,2012,130,6.2,2.35,18000
1342,124,88,12,931,49000,49474048,Old Dogs ,31191,53370,2,120,35000000,2009,1000,5.4,1.85,0
1343,164,92,148,227,978,45802315,Underworld: Rise of the Lycans ,119974,2184,1,169,35000000,2009,593,6.6,2.35,0
1344,120,91,42,766,49000,43792641,License to Wed ,32157,52566,3,119,35000000,2007,838,5.3,2.35,913
1345,90,75,221,553,11000,57651794,The Benchwarmers ,40651,13125,2,209,33000000,2006,970,5.6,1.85,0
1346,120,98,30,664,944,43894863,Must Love Dogs ,25883,4879,2,262,30000000,2005,940,5.9,2.35,0
1347,117,147,179,646,40000,41954997,Donnie Brasco ,225122,56014,2,234,35000000,1997,14000,7.8,2.35,0
1348,226,100,545,766,14000,39532308,Resident Evil ,198701,17902,0,1138,33000000,2002,2000,6.7,1.85,0
1349,223,120,365,723,887,76600000,Poltergeist ,105446,3876,0,321,10700000,1982,770,7.4,2.35,11000
1350,193,104,1000,939,24000,39692139,The Ladykillers ,84131,41701,1,400,35000000,2004,15000,6.2,1.85,0
1351,228,103,212,248,15000,40687294,Max Payne ,107772,16249,1,398,35000000,2008,552,5.4,2.35,0
1352,360,109,487,3000,20000,37553932,In Time ,304318,34011,2,463,40000000,2011,10000,6.7,2.35,52000
1353,148,104,16,584,1000,37481242,The Back-up Plan ,40654,3356,0,97,35000000,2010,700,5.3,2.35,0
1354,128,112,42,196,969,39026186,Something Borrowed ,48019,2371,4,153,35000000,2011,826,5.9,1.85,13000
1355,46,95,19,447,1000,33422806,Black Knight ,30771,2643,1,164,50000000,2001,691,4.8,2.35,0
1356,63,102,133,690,2000,33423521,Street Fighter ,53115,5443,1,282,35000000,1994,1000,3.8,2.35,0
1357,193,150,2000,95,396,32519322,The Pianist ,497946,1075,0,761,35000000,2002,338,8.5,1.85,21000
1358,208,122,117,140,40000,31598308,From Hell ,124765,41636,1,541,35000000,2001,1000,6.8,2.35,0
1359,122,101,308,206,446,37617947,The Nativity Story ,8143,966,0,203,30000000,2006,224,6.8,2.35,0
1360,228,108,174,324,730,32048809,House of Wax ,94456,2178,0,576,30000000,2005,716,5.3,1.85,0
1361,212,98,0,23,20000,33987757,Closer ,168314,28027,2,903,27000000,2004,8000,7.3,1.85,12000
1362,392,137,16000,363,29000,37304950,J. Edgar ,102728,36258,0,279,35000000,2011,6000,6.6,2.35,16000
1363,208,112,192,844,1000,30691439,Mirrors ,86205,3185,0,232,35000000,2008,915,6.2,2.35,5000
1364,137,101,48,531,775,30307804,Queen of the Damned ,43991,3001,2,695,35000000,2002,541,5.2,2.35,0
1365,119,103,81,636,2000,30669413,Predator 2 ,105478,4722,0,291,35000000,1990,683,6.2,1.37,0
1366,195,101,40,398,2000,28687835,Untraceable ,40964,3612,1,245,35000000,2008,648,6.2,2.35,0
1367,95,112,37,480,3000,26494611,Blast from the Past ,48621,5709,0,239,35000000,1999,874,6.6,2.35,0
1368,164,102,0,769,939,25266129,Jersey Girl ,54346,3592,5,358,35000000,2004,854,6.2,2.35,0
1369,211,101,357,374,907,25863915,Alex Cross ,28257,2471,0,151,35000000,2012,445,5.1,2.35,11000
1370,91,155,16000,229,18000,25078937,Midnight in the Garden of Good and Evil ,31751,19689,2,216,30000000,1997,461,6.6,1.85,0
1371,97,109,24,167,287,28995450,Nanny McPhee Returns ,19230,855,5,59,35000000,2010,175,6.1,2.35,0
1372,32,140,0,210,436,24276500,Hoffa ,17124,1394,2,68,35000000,1992,263,6.6,2.35,949
1373,270,108,251,296,826,20981633,The X Files: I Want to Believe ,78256,2351,0,492,30000000,2008,716,5.9,2.35,0
1374,89,96,13,973,11000,22913677,Ella Enchanted ,47800,17292,1,244,35000000,2004,1000,6.3,1.85,0
1375,219,123,15,745,10000,34531832,Concussion ,44788,13371,0,138,35000000,2015,979,7.1,2.35,23000
1376,180,106,309,63,327,28064226,Abduction ,65044,561,1,173,35000000,2011,73,5,2.35,13000
1377,93,76,2,72,1000,19447478,Valiant ,15788,1908,0,80,35000000,2005,766,5.6,1.85,538
1378,173,107,161,549,21000,19389454,Wonder Boys ,54643,22974,5,335,55000000,2000,826,7.4,2.35,0
1379,121,82,82,418,1000,25871834,Superhero Movie ,52052,3266,6,173,35000000,2008,642,4.5,1.85,0
1380,298,109,90,344,1000,19692608,Broken City ,63548,2073,3,134,35000000,2013,412,6.2,2.35,0
1381,158,99,0,520,1000,19294901,Cursed ,26126,2535,0,325,35000000,2005,573,5,2.35,0
1382,248,91,192,346,23000,20275446,Premium Rush ,95274,24669,0,178,35000000,2012,1000,6.5,2.35,20000
1383,155,87,98,253,472,34507079,Hot Pursuit ,34948,1679,2,118,35000000,2015,328,5.1,2.35,0
1384,105,125,159,39,3000,18306166,The Four Feathers ,28130,3142,2,215,35000000,2002,61,6.5,2.35,0
1385,224,118,138,458,26000,17609982,Parker ,90046,28479,0,141,35000000,2013,968,6.2,2.35,17000
1386,129,98,12,663,4000,16831505,Wimbledon ,51842,9330,1,173,31000000,2004,4000,6.3,2.35,0
1387,101,92,16,734,3000,17596256,Furry Vengeance ,12399,6327,1,84,35000000,2010,1000,3.8,1.85,0
1388,227,92,0,10000,11000,14998070,Lions for Lambs ,41170,32875,3,298,35000000,2007,10000,6.2,2.35,0
1389,13,115,468,150,605,14587732,Flight of the Intruder ,4795,1290,3,39,35000000,1991,367,5.7,2.35,452
1390,171,120,52,134,553,18317151,Walk Hard: The Dewey Cox Story ,55630,1082,1,200,35000000,2007,214,6.7,2.35,0
1391,119,111,529,505,18000,11405825,The Shipping News ,28542,19805,3,208,35000000,2001,826,6.8,2.35,0
